2.79,16219512.0,1188.09,-0.34,19270240012.0,16219512.0,629806000.0,-4.69,15173.49203050,1199.58,1176,1174.86,1176
1.58,16219512.0,1186.26,-0.5,19240558305.0,16219512.0,631359000.0,-4.87,15214.29684682,1199.46,1171.04,1168.58,1171.04
1.2,16219550.0,1185.45,-0.57,19227465548.0,16219550.0,629786000.0,-4.96,15114.41964166,1198.98,1175.75,1174.71,1175.76
1.01,16219550.0,1187.91,-0.37,19267365641.0,16219550.0,629834000.0,-4.83,15139.86911319,1198.79,1184.62,1179.42,1183.18
1.26,16219562.0,1192.5,0.01,19341827685.0,16219562.0,633782000.0,-4.5,15167.17004412,1198.61,1185.03,1185.01,1185.03
1.02,16219562.0,1193.95,0.11,19365346050.0,16219562.0,636949000.0,-4.43,15254.58782843,1198.50,1177.56,1174.62,1177.63
0.45,16219562.0,1191.03,-0.14,19317984929.0,16219562.0,637145000.0,-4.69,15261.77709924,1198.44,1178.66,1174.9,1178.67
0.18,16219600.0,1189.67,-0.27,19295971532.0,16219600.0,636887000.0,-4.86,15224.44131816,1198.21,1179.08,1174.9,1176.22
0.2,16219600.0,1188.54,-0.38,19277643384.0,16219600.0,637270000.0,-5.02,15226.37220789,1198.07,1179.24,1178,1178
-0.62,16219637.0,1180.16,-1.08,19141766802.0,16219637.0,610194000.0,-5.73,15315.26142593,1197.81,1170.69,1169.06,1169.8
-1.54,16219637.0,1172.04,-1.77,19010063349.0,16219637.0,604701000.0,-6.42,15455.73573622,1197.36,1165,1164.01,1164.96
-2.2,16219637.0,1166.06,-2.28,18913069920.0,16219637.0,601359000.0,-6.93,15611.49221302,1196.93,1155.61,1152.01,1154.71
-2.54,16219637.0,1162.1,-2.62,18848840158.0,16219637.0,601680000.0,-7.28,15617.70345423,1196.75,1156.75,1155.68,1156.76
-2.53,16219662.0,1159.84,-2.82,18812212774.0,16219662.0,600995000.0,-7.51,15699.13011376,1196.42,1159,1158,1158.99
-2.44,16219662.0,1159.78,-2.84,18811239594.0,16219662.0,599887000.0,-7.56,15649.09431154,1196.15,1164.99,1162.07,1162.72
-1.87,16219737.0,1163.37,-2.54,18869555434.0,16219737.0,600080000.0,-7.33,15688.37517298,1195.83,1169.57,1164.02,1169.52
-1.18,16219737.0,1164.87,-2.42,18893885039.0,16219737.0,599295000.0,-7.24,15678.15342803,1195.75,1162.86,1158.08,1159.14
-0.54,16219762.0,1164.31,-2.47,18884831094.0,16219762.0,599292000.0,-7.31,15681.14964760,1195.72,1166.48,1164.11,1166.02
0.28,16219762.0,1165.34,-2.39,18901537449.0,16219762.0,600254000.0,-7.23,15689.95964331,1195.64,1167.6,1167.4,1167.6
0.4,16219762.0,1165.13,-2.4,18898131299.0,16219762.0,600122000.0,-7.24,15689.60816537,1195.57,1162.72,1161.79,1163.33
0.27,16219787.0,1163.28,-2.57,18868153821.0,16219787.0,599345000.0,-7.37,15744.21433004,1195.39,1160.23,1157.81,1160.23
0.12,16219787.0,1162.34,-2.65,18852907222.0,16219787.0,597018000.0,-7.44,15745.93011682,1195.32,1161.55,1160.02,1158.75
-0.24,16219812.0,1161.53,-2.75,18839798232.0,16219812.0,596985000.0,-7.48,15740.88324334,1195.26,1161.67,1160.52,1160.47
-0.32,16219812.0,1160.88,-2.82,18829255355.0,16219812.0,597287000.0,-7.52,15699.39419366,1195.09,1158.5,1156.75,1158.41
-0.58,16219812.0,1158.12,-3.06,18784488673.0,16219812.0,597152000.0,-7.71,15724.74570324,1194.97,1153.72,1152.71,1152.71
-0.68,16219812.0,1157.02,-3.17,18766646880.0,16219812.0,598377000.0,-7.78,15733.89737793,1194.83,1155.1,1153.5,1155.11
-0.76,16219837.0,1155.76,-3.28,18746238811.0,16219837.0,597810000.0,-7.86,15798.78542447,1194.61,1153.68,1152,1152
-1.24,16219837.0,1148.53,-3.91,18628969390.0,16219837.0,602730000.0,-8.36,16051.26970275,1193.53,1146.63,1145.05,1146.54
-1.3,16219900.0,1146.96,-4.04,18603576504.0,16219900.0,605601000.0,-8.46,16123.75497741,1193.23,1145.81,1142,1145.08
-1.5,16219900.0,1143.89,-4.31,18553781411.0,16219900.0,608939000.0,-8.64,16154.84781263,1193.07,1137.21,1135.51,1137.21
-1.78,16219925.0,1139.46,-4.68,18481955741.0,16219925.0,610982000.0,-8.95,16110.97604220,1192.52,1142.22,1142,1142
-1.99,16219925.0,1133.71,-5.16,18388691172.0,16219925.0,612225000.0,-9.35,16202.58459500,1191.34,1126.74,1124.66,1124.66
-2.25,16219925.0,1130.77,-5.4,18341004592.0,16219925.0,613125000.0,-9.58,16213.30348933,1189.20,1113.97,1113,1114
-2.87,16219950.0,1120.68,-6.23,18177373566.0,16219950.0,608739000.0,-10.32,16384.88601751,1187.23,1120.99,1118.87,1118.87
-2.17,16219950.0,1124.32,-5.91,18236414184.0,16219950.0,611559000.0,-9.99,16372.72912402,1186.65,1122.76,1122.13,1122.69
-1.58,16219975.0,1126.4,-5.72,18270179840.0,16219975.0,613170000.0,-9.77,16424.86284262,1186.33,1124.72,1122.33,1122.33
-1.43,16219975.0,1124.56,-5.82,18240335086.0,16219975.0,612539000.0,-9.87,16335.15594448,1185.72,1125,1124.55,1121.01
-0.63,16219975.0,1129.59,-5.36,18321921560.0,16219975.0,617563000.0,-9.44,16330.86896209,1185.57,1140.57,1138.83,1140.75
0.31,16219975.0,1133.7,-4.99,18388585658.0,16219975.0,619124000.0,-9.06,16329.05568712,1185.21,1129.63,1129.03,1129.63
0.71,16220000.0,1132.96,-5.01,18376611200.0,16220000.0,616923000.0,-9.07,16300.26610299,1185.03,1125.61,1124.94,1125.61
0.9,16220000.0,1133.52,-4.96,18385694400.0,16220000.0,616828000.0,-8.94,16290.83935175,1184.92,1130.89,1130.09,1130.72
0.62,16220012.0,1132.77,-4.98,18373542993.0,16220012.0,615636000.0,-8.92,16300.55215376,1184.79,1131.46,1129.07,1130.48
0.58,16220012.0,1132.42,-5.0,18367865989.0,16220012.0,616616000.0,-8.88,16365.98274815,1184.50,1126.34,1125.5,1126.38
0.35,16220050.0,1130.76,-5.11,18340983738.0,16220050.0,619397000.0,-8.93,16401.30571921,1184.34,1127.86,1126.51,1126.49
0.31,16220050.0,1134.14,-4.8,18395807507.0,16220050.0,621086000.0,-8.59,16397.71091221,1184.06,1138.3,1135.88,1138.43
0.39,16220087.0,1137.81,-4.47,18455377189.0,16220087.0,620876000.0,-8.21,15877.33438750,1182.06,1138.95,1135.78,1138.71
0.42,16220087.0,1138.15,-4.44,18460892019.0,16220087.0,617724000.0,-8.17,15788.37854642,1180.93,1134.23,1130.58,1134.22
0.35,16220087.0,1137.01,-4.5,18442401120.0,16220087.0,619657000.0,-8.2,15793.50768085,1180.17,1138.34,1134.74,1138.57
1.42,16220100.0,1148.35,-3.52,18626351835.0,16220100.0,646272000.0,-7.26,15752.38625972,1179.88,1137.34,1132.24,1134.12
1.74,16220100.0,1151.38,-3.26,18675498738.0,16220100.0,654064000.0,-6.98,15989.92512725,1178.90,1124.99,1124,1124
1.3,16220162.0,1147.87,-3.52,18618637355.0,16220162.0,656317000.0,-7.24,15954.39667356,1178.56,1118.99,1118.1,1118.99
1.08,16220162.0,1147.83,-3.5,18617988548.0,16220162.0,657301000.0,-7.19,15942.18995084,1178.04,1123.25,1120.93,1123.23
0.83,16220200.0,1147.03,-3.55,18605056006.0,16220200.0,661891000.0,-7.25,15949.00258517,1177.71,1115.97,1114.75,1116.48
0.6,16220200.0,1144.46,-3.76,18563370092.0,16220200.0,663152000.0,-7.46,16176.09582418,1176.46,1102,1100,1100
-0.96,16220250.0,1132.68,-4.73,18372352770.0,16220250.0,668536000.0,-8.46,17035.82246650,1171.63,1103.34,1101.34,1103.34
-1.44,16220250.0,1133.63,-4.63,18387762008.0,16220250.0,674633000.0,-8.4,17245.24562767,1170.87,1113.99,1110.47,1110.47
-1.39,16220275.0,1134.12,-4.58,18395738283.0,16220275.0,683648000.0,-8.38,17402.47939373,1169.94,1105.32,1102,1101.28
-1.42,16220275.0,1131.68,-4.78,18356160812.0,16220275.0,685966000.0,-8.57,17410.28136194,1169.38,1105.51,1105.2,1105.6
-1.04,16220275.0,1134.89,-4.5,18408227895.0,16220275.0,690292000.0,-8.3,17531.15596468,1168.54,1121.95,1120.97,1120.97
-0.67,16220275.0,1137.27,-4.29,18446832149.0,16220275.0,692206000.0,-8.1,17563.10489996,1168.20,1117.11,1113.05,1113.05
0.08,16220312.0,1135.77,-4.41,18422543760.0,16220312.0,696194000.0,-8.16,17673.73417814,1167.70,1109.71,1107.86,1108.85
0.07,16220312.0,1135.35,-4.45,18415731229.0,16220312.0,696049000.0,-8.19,17868.79417693,1166.69,1107.32,1105.57,1107.32
0.12,16220312.0,1134.86,-4.5,18407783276.0,16220312.0,693498000.0,-8.18,18472.54017254,1164.75,1135.4,1131.22,1131.22
1.06,16220350.0,1144.8,-3.67,18569056680.0,16220350.0,705080000.0,-7.3,18676.16587095,1164.18,1131.83,1130,1131.69
1.15,16220350.0,1146.02,-3.56,18588845507.0,16220350.0,702810000.0,-7.13,18775.81795621,1163.52,1124.47,1121.37,1121.37
1.1,16220375.0,1147.98,-3.4,18620666093.0,16220375.0,703596000.0,-6.92,18762.11151367,1163.02,1123.77,1122,1124
0.11,16220375.0,1137.98,-4.25,18458462343.0,16220375.0,701813000.0,-7.65,18874.84983146,1162.48,1113.08,1110.61,1113.08
0.2,16220412.0,1138.39,-4.22,18465154817.0,16220412.0,708408000.0,-7.57,18951.03886159,1161.98,1118.38,1115,1118.37
-0.03,16220412.0,1136.35,-4.39,18432065176.0,16220412.0,730306000.0,-7.69,19008.37258237,1161.23,1096.99,1092.05,1097
-0.68,16220425.0,1131.27,-4.82,18349680190.0,16220425.0,733481000.0,-8.05,19014.91563636,1159.50,1104.37,1101,1101
-1.21,16220425.0,1130.81,-4.87,18342218794.0,16220425.0,729807000.0,-8.04,19000.32734326,1159.07,1111.46,1107,1109.24
-1.16,16220437.0,1132.6,-4.74,18371266946.0,16220437.0,731569000.0,-7.87,19000.79500343,1158.82,1121.63,1115.47,1115.48
-0.61,16220437.0,1134.89,-4.55,18408411747.0,16220437.0,739827000.0,-7.68,19009.32485937,1158.63,1118.8,1112.88,1118.8
-0.37,16220437.0,1134.88,-4.56,18408249543.0,16220437.0,740561000.0,-7.68,18819.46719845,1157.54,1117.52,1117.04,1117
-0.26,16220500.0,1132.68,-4.76,18372635940.0,16220500.0,740751000.0,-7.87,18796.56715374,1157.24,1115.01,1114.7,1115.01
-0.1,16220500.0,1132.78,-4.77,18374257990.0,16220500.0,745522000.0,-7.9,18742.20921468,1156.81,1116.99,1116.26,1116.99
0.23,16220525.0,1133.48,-4.75,18385640677.0,16220525.0,745771000.0,-7.86,18767.29263505,1156.74,1122,1120.01,1123.29
0.53,16220525.0,1137.01,-4.6,18442899130.0,16220525.0,745746000.0,-7.58,18738.24572315,1156.49,1125.94,1124,1125.94
0.31,16220562.0,1137.86,-4.7,18456728677.0,16220562.0,748119000.0,-7.54,18720.07703466,1156.09,1123.27,1120.21,1124.39
0.41,16220562.0,1139.2,-4.7,18478464230.0,16220562.0,751462000.0,-7.44,18873.86496309,1155.70,1129.81,1126.02,1129.03
0.97,16220575.0,1144.36,-4.49,18562177207.0,16220575.0,754737000.0,-7.02,19179.39193921,1155.19,1135.01,1133.62,1135
1.21,16220575.0,1146.8,-4.3,18601755410.0,16220575.0,755044000.0,-6.83,19242.59845550,1154.96,1132.33,1124.98,1134.11
0.97,16220612.0,1144.81,-4.68,18569518824.0,16220612.0,756282000.0,-7.01,19324.29014329,1154.70,1134.35,1129.01,1129.01
0.69,16220612.0,1143.99,-4.91,18556217922.0,16220612.0,759536000.0,-7.08,19386.15762246,1154.29,1137.5,1136.49,1136.48
0.86,16220637.0,1147.11,-4.72,18606854909.0,16220637.0,764363000.0,-6.82,19419.17923545,1154.07,1144,1143.99,1144
1.01,16220637.0,1150.62,-4.6,18663789345.0,16220637.0,769654000.0,-6.5,19341.03060920,1153.54,1148.81,1147.28,1148.81
1.14,16220675.0,1154.95,-4.35,18734068591.0,16220675.0,771345000.0,-6.11,19415.86301487,1153.16,1149,1148.81,1149.09
1.08,16220675.0,1157.93,-4.26,18782406203.0,16220675.0,775615000.0,-5.76,19409.07562958,1152.84,1148,1146.17,1148
0.93,16220675.0,1156.32,-4.47,18756290916.0,16220675.0,775962000.0,-5.85,19525.75902552,1152.69,1144.95,1140.01,1140.01
0.95,16220700.0,1155.69,-4.6,18746100783.0,16220700.0,775868000.0,-5.84,19563.46046116,1152.39,1144,1141.03,1142.01
0.88,16220700.0,1155.49,-4.68,18742856643.0,16220700.0,778910000.0,-5.81,20011.07156814,1152.25,1144.92,1142.85,1142.86
0.93,16220775.0,1158.69,-4.51,18794849785.0,16220775.0,783305000.0,-5.53,20060.68584065,1152.21,1154.29,1152.97,1152.98
0.64,16220775.0,1161.27,-4.4,18836699384.0,16220775.0,786199000.0,-5.26,19664.34046922,1150.74,1156,1153.46,1155.99
0.57,16220787.0,1163.07,-4.36,18865910736.0,16220787.0,787382000.0,-5.06,19730.93798739,1150.56,1155.4,1151.8,1155.3
0.65,16220787.0,1164.35,-4.31,18886673343.0,16220787.0,786516000.0,-4.93,19841.33784771,1150.42,1156.31,1152.02,1156.33
0.66,16220812.0,1164.07,-4.37,18882160625.0,16220812.0,789593000.0,-4.93,19853.75772675,1150.34,1152.96,1152,1152.96
0.62,16220812.0,1162.84,-4.6,18862209026.0,16220812.0,786464000.0,-5.0,19944.42004219,1150.27,1147.98,1145.11,1148
0.44,16220862.0,1161.53,-4.74,18841017839.0,16220862.0,785286000.0,-5.09,20033.44386778,1150.11,1146.97,1146.88,1146.99
0.14,16220862.0,1160.68,-4.91,18827230106.0,16220862.0,783283000.0,-5.14,20017.16952921,1149.89,1146.97,1144.98,1146.99
-0.18,16220887.0,1160.51,-5.07,18824501572.0,16220887.0,781805000.0,-5.16,20068.83957824,1149.80,1146.32,1143.82,1146.43
-0.28,16220887.0,1160.49,-5.17,18824177155.0,16220887.0,782104000.0,-5.18,20012.52060677,1149.53,1146.94,1145.04,1146.94
-0.15,16220887.0,1162.14,-5.08,18850941618.0,16220887.0,782183000.0,-5.06,20014.57255164,1149.47,1150,1149.99,1150
-0.01,16220887.0,1163.62,-5.0,18874948531.0,16220887.0,782471000.0,-4.93,20077.46189658,1149.37,1155.11,1155.1,1155.1
0.32,16220887.0,1165.45,-5.0,18904632754.0,16220887.0,785588000.0,-4.77,20092.22021216,1149.37,1157.33,1156.58,1157.33
0.66,16220912.0,1168.9,-4.76,18960624037.0,16220912.0,790278000.0,-4.49,20159.32966988,1149.26,1163.06,1161.7,1163.06
0.89,16220912.0,1170.95,-4.7,18993876906.0,16220912.0,791884000.0,-4.32,20019.94347118,1148.68,1165,1163.22,1165
1.04,16220925.0,1172.59,-4.66,19020494446.0,16220925.0,792027000.0,-4.19,20020.44298294,1148.60,1165.7,1162.15,1162.35
0.95,16220925.0,1172.71,-4.75,19022440957.0,16220925.0,793079000.0,-4.17,20058.23661392,1148.57,1164.99,1162.18,1163.63
0.95,16220925.0,1173.0,-4.81,19027145025.0,16220925.0,792806000.0,-4.14,19977.28140930,1148.25,1164.64,1162.26,1164.64
0.58,16220925.0,1171.89,-4.98,19009139798.0,16220925.0,791407000.0,-4.23,20029.14060323,1148.25,1158.79,1156.95,1156.95
0.23,16220975.0,1169.91,-5.23,18977080862.0,16220975.0,791868000.0,-4.36,20079.56238575,1148.20,1160.53,1158.8,1160.17
-0.03,16220975.0,1168.96,-5.35,18961670936.0,16220975.0,793275000.0,-4.42,20080.03211425,1148.14,1158.21,1158,1158
-0.28,16221025.0,1168.5,-5.52,18954267713.0,16221025.0,793190000.0,-4.42,20139.15808088,1148.16,1159.74,1157.99,1158.32
-0.24,16221025.0,1169.57,-5.48,18971624209.0,16221025.0,795576000.0,-4.34,20233.45371828,1148.15,1162.18,1158.54,1158.52
-0.29,16221037.0,1169.4,-5.62,18968880668.0,16221037.0,794763000.0,-4.36,20259.36441202,1148.15,1160.74,1160.06,1159.99
-0.18,16221037.0,1169.85,-5.61,18976180134.0,16221037.0,795350000.0,-4.32,20235.73773503,1148.05,1160,1156.52,1160
-0.07,16221037.0,1169.45,-5.63,18969691720.0,16221037.0,795827000.0,-4.37,20220.90156084,1147.96,1158.2,1157.05,1159.76
-0.04,16221062.0,1169.06,-5.64,18963394742.0,16221062.0,795762000.0,-4.4,20312.52540570,1147.91,1156,1155.99,1156
0.07,16221062.0,1169.38,-5.65,18968585482.0,16221062.0,796088000.0,-4.39,20428.23883870,1147.90,1153.38,1151.07,1155.2
-0.1,16221075.0,1167.5,-5.77,18938105063.0,16221075.0,795116000.0,-4.55,20397.59775957,1147.74,1151.79,1151.06,1151.85
-0.27,16221075.0,1166.03,-5.89,18914260082.0,16221075.0,792076000.0,-4.7,20375.02800118,1147.44,1149.7,1148.2,1147.33
-0.45,16221075.0,1164.33,-6.04,18886684255.0,16221075.0,791815000.0,-4.86,20414.82114745,1147.32,1143.84,1143.01,1143.47
-0.58,16221075.0,1162.72,-6.16,18860568324.0,16221075.0,799725000.0,-5.01,20315.43350277,1146.88,1143.02,1142.56,1143.68
-0.76,16221125.0,1160.33,-6.34,18821857971.0,16221125.0,797441000.0,-5.22,20299.59153298,1146.60,1141.19,1140.01,1141.19
-0.91,16221125.0,1158.37,-6.53,18790064566.0,16221125.0,796332000.0,-5.41,20147.92796786,1145.87,1139.69,1138.65,1139.93
-1.06,16221137.0,1155.55,-6.79,18744334860.0,16221137.0,799540000.0,-5.65,20218.63570550,1145.79,1134.99,1134.01,1134.99
-1.53,16221137.0,1148.53,-7.2,18630462479.0,16221137.0,799457000.0,-6.2,20368.62747727,1145.25,1121.83,1121.72,1123.71
-1.61,16221187.0,1146.82,-7.23,18602781675.0,16221187.0,801748000.0,-6.31,20431.81183088,1145.14,1131.63,1127.57,1129.99
-1.34,16221187.0,1147.31,-6.9,18610730057.0,16221187.0,803715000.0,-6.2,20449.79078253,1145.01,1128.35,1124.77,1124.71
-1.33,16221187.0,1144.81,-6.66,18570177089.0,16221187.0,802081000.0,-6.23,20501.13667412,1144.92,1122.09,1122.08,1122.09
-1.3,16221187.0,1144.18,-6.7,18559957742.0,16221187.0,801137000.0,-6.21,20514.43147580,1144.87,1124.42,1122.6,1124.46
-1.25,16221187.0,1142.33,-6.59,18529948546.0,16221187.0,799878000.0,-6.29,20572.56600655,1144.04,1117.93,1117,1115.55
-1.12,16221200.0,1140.85,-6.45,18505956020.0,16221200.0,800973000.0,-6.19,20222.97346382,1142.70,1127.21,1123.97,1127.21
-0.38,16221200.0,1142.97,-6.04,18540344964.0,16221200.0,791896000.0,-5.89,19352.14278317,1140.39,1124.9,1123.22,1124.9
-0.28,16221212.0,1143.95,-5.68,18556255467.0,16221212.0,793884000.0,-5.59,19315.00231067,1140.24,1124.7,1123.15,1123.15
-0.22,16221212.0,1143.83,-5.47,18554308922.0,16221212.0,790564000.0,-5.44,19003.12862495,1139.52,1127.23,1124.67,1125.7
-0.08,16221250.0,1144.33,-5.31,18562463013.0,16221250.0,789451000.0,-5.18,18773.34877830,1138.83,1130.01,1130,1130
0.29,16221250.0,1145.93,-4.75,18588417013.0,16221250.0,793222000.0,-4.73,18552.52558480,1138.25,1129.57,1127.98,1127.89
0.38,16221262.0,1145.56,-4.53,18582428897.0,16221262.0,794431000.0,-4.37,18505.37407873,1138.01,1118.28,1118.04,1118.29
-0.06,16221262.0,1140.69,-4.74,18503431351.0,16221262.0,798612000.0,-4.61,18438.29891431,1137.75,1123,1122.91,1122.94
-0.5,16221275.0,1137.82,-4.55,18456891121.0,16221275.0,793972000.0,-4.39,18410.94532480,1137.23,1116.04,1115,1116.04
-0.62,16221275.0,1136.64,-4.33,18437750016.0,16221275.0,784518000.0,-4.23,17886.57766614,1136.04,1119.95,1117.43,1120.02
-0.71,16221275.0,1136.42,-3.98,18434181336.0,16221275.0,773688000.0,-3.73,17405.62215203,1135.22,1114.95,1112.78,1114.97
-0.86,16221275.0,1135.43,-3.97,18418122273.0,16221275.0,764700000.0,-3.67,17221.18302979,1134.55,1115.54,1114,1115.55
-0.89,16221275.0,1134.64,-3.68,18405307466.0,16221275.0,756171000.0,-3.51,17109.82376149,1134.05,1112.09,1110.01,1112.08
-0.88,16221312.0,1132.78,-3.55,18375177807.0,16221312.0,752562000.0,-3.52,16725.73423486,1133.35,1111.9,1110.8,1110.55
-0.73,16221312.0,1130.44,-3.55,18337219937.0,16221312.0,743437000.0,-3.56,15907.79771125,1132.80,1105.71,1104.1,1104.76
-1.17,16221337.0,1123.72,-3.88,18228240814.0,16221337.0,740046000.0,-4.01,16407.33193060,1131.04,1099.99,1098.17,1099.99
-1.51,16221337.0,1119.26,-4.03,18155893651.0,16221337.0,734292000.0,-4.37,16338.69264029,1130.60,1098.47,1093.04,1098.55
-1.27,16221412.0,1121.01,-3.65,18184365066.0,16221412.0,728187000.0,-4.3,16331.38582696,1129.80,1100.24,1100,1100
-1.17,16221412.0,1121.82,-3.38,18197504410.0,16221412.0,726640000.0,-4.21,16283.37094033,1129.15,1105,1104.01,1104
-0.66,16221450.0,1126.3,-2.77,18270219135.0,16221450.0,723937000.0,-3.95,16060.48162457,1128.30,1099.49,1096.03,1099.66
-1.08,16221450.0,1120.04,-3.15,18168672858.0,16221450.0,716572000.0,-4.53,16020.47726858,1127.77,1096.53,1094.01,1094.02
-1.16,16221462.0,1115.26,-3.31,18091147710.0,16221462.0,712494000.0,-5.11,16420.98915602,1126.18,1077.97,1075.45,1077.99
-0.72,16221462.0,1114.7,-3.11,18082063691.0,16221462.0,711770000.0,-5.44,16142.41563789,1124.44,1096.75,1094.71,1095
-0.59,16221462.0,1114.42,-2.77,18077521682.0,16221462.0,709319000.0,-5.76,16120.56050075,1123.89,1088.47,1087.1,1087.09
-0.66,16221462.0,1115.59,-2.54,18096500793.0,16221462.0,710449000.0,-5.8,16128.39802947,1123.62,1089.99,1088.03,1089.99
-0.9,16221487.0,1113.45,-2.34,18061814700.0,16221487.0,707859000.0,-6.11,16129.63288738,1123.51,1088.8,1085.34,1088.87
-0.98,16221487.0,1112.99,-2.38,18054352816.0,16221487.0,707331000.0,-6.18,16210.61262591,1123.07,1091.23,1089.62,1089.5
-0.59,16221487.0,1113.68,-2.06,18065545642.0,16221487.0,706466000.0,-6.13,16232.35728352,1122.79,1088.33,1085.84,1089
-0.36,16221512.0,1111.05,-2.03,18022910908.0,16221512.0,704186000.0,-6.26,16293.34646522,1122.04,1086.18,1082.44,1080.59
-0.78,16221512.0,1105.0,-2.32,17924770760.0,16221512.0,702288000.0,-6.7,16468.83909789,1121.36,1073.38,1071.21,1073.39
-1.09,16221537.0,1103.21,-2.22,17895761834.0,16221537.0,703397000.0,-6.58,16508.58482992,1121.09,1079.2,1074.08,1079.21
-1.35,16221537.0,1099.57,-2.07,17836715439.0,16221537.0,703873000.0,-6.78,16692.74825498,1120.36,1079.99,1074.53,1074.17
-1.25,16221550.0,1100.23,-1.86,17847435957.0,16221550.0,706599000.0,-6.64,16717.89545418,1119.98,1073.4,1072.7,1072.6
-1.01,16221550.0,1102.07,-1.64,17877283609.0,16221550.0,695396000.0,-6.32,16611.14688469,1119.45,1077.57,1075.05,1078.52
-0.78,16221562.0,1103.12,-1.6,17894329473.0,16221562.0,696460000.0,-6.08,16464.98965893,1118.87,1082,1080.01,1081.99
-0.16,16221562.0,1106.16,-1.49,17943643022.0,16221562.0,698171000.0,-5.59,16429.40339852,1118.61,1086.72,1082.65,1086.72
0.77,16221600.0,1112.06,-1.15,18039392496.0,16221600.0,699373000.0,-4.98,16379.13843419,1118.31,1098,1097.25,1097.16
1.17,16221600.0,1113.95,-1.08,18070051320.0,16221600.0,703294000.0,-4.55,16383.28960864,1118.24,1085,1082.99,1086.94
0.87,16221612.0,1110.13,-1.47,18008098130.0,16221612.0,699911000.0,-4.7,16316.52227266,1117.99,1083.96,1081.66,1081.71
0.75,16221612.0,1108.65,-1.64,17984090144.0,16221612.0,698066000.0,-4.83,16368.09475142,1117.83,1085.34,1084,1084
0.65,16221612.0,1109.44,-1.65,17996905217.0,16221612.0,697378000.0,-4.65,16370.02290469,1117.78,1092.08,1088,1090.77
0.59,16221650.0,1110.46,-1.68,18013493459.0,16221650.0,697639000.0,-4.48,16353.77777597,1117.71,1091.81,1088.09,1091.89
0.14,16221650.0,1111.54,-1.68,18031012841.0,16221650.0,697072000.0,-4.33,16363.08166525,1117.65,1092.5,1091.57,1091.49
0.11,16221712.0,1113.13,-1.62,18056874279.0,16221712.0,698396000.0,-4.17,16339.54983189,1117.49,1095,1094.09,1094.08
0.07,16221712.0,1112.52,-1.78,18046979034.0,16221712.0,697756000.0,-4.14,16445.53519159,1117.22,1086.33,1085.68,1086.34
-0.2,16221725.0,1107.56,-2.3,17966533741.0,16221725.0,694337000.0,-4.51,16475.75270795,1117.14,1087.55,1083.07,1084.19
-0.32,16221725.0,1105.46,-2.56,17932468119.0,16221725.0,693001000.0,-4.55,16480.90543425,1117.09,1082.35,1077.54,1082.36
